test loss,training loss,test accuracy,training accuracy,model_nr,Sparsity,epochs,dataset
1.1682089567184448,1.2077999114990234,0.5843999981880188,0.5754799842834473,3,WT(SVHN),1,CIFAR
1.106261968612671,1.0687084197998047,0.6104999780654907,0.6251800060272217,3,WT(SVHN),2,CIFAR
1.0635371208190918,0.97151118516922,0.6283000111579895,0.6615399718284607,3,WT(SVHN),3,CIFAR
1.0253956317901611,0.8894113302230835,0.6439999938011169,0.6906599998474121,3,WT(SVHN),4,CIFAR
1.322008490562439,1.554526686668396,0.5286999940872192,0.448060005903244,4,WT(SVHN),0,CIFAR
1.1679868698120117,1.2081842422485352,0.5885999798774719,0.5726600289344788,4,WT(SVHN),1,CIFAR
1.1119701862335205,1.0717084407806396,0.605400025844574,0.6208400130271912,4,WT(SVHN),2,CIFAR
1.0318620204925537,0.9740946888923645,0.6360999941825867,0.6585800051689148,4,WT(SVHN),3,CIFAR
1.060887336730957,0.8955838084220886,0.632099986076355,0.6862199902534485,4,WT(SVHN),4,CIFAR
1.3241615295410156,1.561036229133606,0.5289000272750854,0.44339999556541443,5,WT(SVHN),0,CIFAR
1.1732465028762817,1.214584469795227,0.588699996471405,0.5728800296783447,5,WT(SVHN),1,CIFAR
1.0894914865493774,1.0810596942901611,0.6202999949455261,0.6206799745559692,5,WT(SVHN),2,CIFAR
1.1014721393585205,0.989867627620697,0.6118999719619751,0.654699981212616,5,WT(SVHN),3,CIFAR
1.0477111339569092,0.9077399373054504,0.632099986076355,0.6837000250816345,5,WT(SVHN),4,CIFAR
1.3657258749008179,1.5781123638153076,0.515500009059906,0.43898001313209534,6,WT(SVHN),0,CIFAR
1.2485116720199585,1.2345666885375977,0.5591999888420105,0.5676000118255615,6,WT(SVHN),1,CIFAR
1.1289751529693604,1.1024929285049438,0.5985000133514404,0.6128000020980835,6,WT(SVHN),2,CIFAR
1.0658739805221558,1.0016422271728516,0.6251000165939331,0.6502599716186523,6,WT(SVHN),3,CIFAR
1.036816954612732,0.9218961000442505,0.636900007724762,0.6772599816322327,6,WT(SVHN),4,CIFAR
1.2885149717330933,1.530814528465271,0.536300003528595,0.45622000098228455,7,WT(SVHN),0,CIFAR
1.1364600658416748,1.1691855192184448,0.5957000255584717,0.5882800221443176,7,WT(SVHN),1,CIFAR
1.0654234886169434,1.0351539850234985,0.6254000067710876,0.638700008392334,7,WT(SVHN),2,CIFAR
1.0446866750717163,0.9431513547897339,0.6330000162124634,0.6703199744224548,7,WT(SVHN),3,CIFAR
1.0283297300338745,0.8670204877853394,0.6442000269889832,0.6973599791526794,7,WT(SVHN),4,CIFAR
1.3071770668029785,1.5472742319107056,0.5389000177383423,0.4498400092124939,8,WT(SVHN),0,CIFAR
1.1851996183395386,1.201917290687561,0.5758000016212463,0.5774199962615967,8,WT(SVHN),1,CIFAR
1.0832087993621826,1.0657950639724731,0.6198999881744385,0.6264399886131287,8,WT(SVHN),2,CIFAR
1.0578365325927734,0.9707946181297302,0.6243000030517578,0.6602799892425537,8,WT(SVHN),3,CIFAR
1.0341854095458984,0.887208878993988,0.6401000022888184,0.6914600133895874,8,WT(SVHN),4,CIFAR
1.3145349025726318,1.559375524520874,0.5293999910354614,0.4453999996185303,9,WT(SVHN),0,CIFAR
1.1753495931625366,1.2069153785705566,0.5846999883651733,0.5764600038528442,9,WT(SVHN),1,CIFAR
1.1095945835113525,1.071829915046692,0.6105999946594238,0.6265599727630615,9,WT(SVHN),2,CIFAR
1.07112455368042,0.9730921983718872,0.6259999871253967,0.6617799997329712,9,WT(SVHN),3,CIFAR
1.0325191020965576,0.890853762626648,0.6396999955177307,0.6904600262641907,9,WT(SVHN),4,CIFAR
1.314651608467102,1.576828122138977,0.5317000150680542,0.4389599859714508,10,WT(SVHN),0,CIFAR
1.1610416173934937,1.216248631477356,0.5936999917030334,0.5718799829483032,10,WT(SVHN),1,CIFAR
1.1418153047561646,1.0815825462341309,0.5932000279426575,0.6202999949455261,10,WT(SVHN),2,CIFAR
1.0710368156433105,0.9863252639770508,0.6262000203132629,0.6550599932670593,10,WT(SVHN),3,CIFAR
1.0190880298614502,0.9073911905288696,0.642300009727478,0.6812999844551086,10,WT(SVHN),4,CIFAR
1.3228678703308105,1.547006368637085,0.5360000133514404,0.44854000210762024,11,WT(SVHN),0,CIFAR
1.1769170761108398,1.1876987218856812,0.5796999931335449,0.5813400149345398,11,WT(SVHN),1,CIFAR
1.0859854221343994,1.0509463548660278,0.6148999929428101,0.6306399703025818,11,WT(SVHN),2,CIFAR
1.034451961517334,0.9575140476226807,0.6377999782562256,0.6634399890899658,11,WT(SVHN),3,CIFAR
1.0473921298980713,0.8757336735725403,0.635699987411499,0.69514000415802,11,WT(SVHN),4,CIFAR
1.3428184986114502,1.565455436706543,0.5257999897003174,0.4438599944114685,12,WT(SVHN),0,CIFAR
1.197969913482666,1.2113456726074219,0.5785999894142151,0.5745400190353394,12,WT(SVHN),1,CIFAR
1.1081300973892212,1.07404363155365,0.6105999946594238,0.6233800053596497,12,WT(SVHN),2,CIFAR
1.073046088218689,0.9754666686058044,0.6241999864578247,0.6593599915504456,12,WT(SVHN),3,CIFAR
1.0422933101654053,0.896564245223999,0.6341999769210815,0.6866599917411804,12,WT(SVHN),4,CIFAR
1.3718479871749878,1.5756258964538574,0.5123000144958496,0.4392000138759613,13,WT(SVHN),0,CIFAR
1.176175832748413,1.2183594703674316,0.5910000205039978,0.5735200047492981,13,WT(SVHN),1,CIFAR
1.1107113361358643,1.077412486076355,0.6118000149726868,0.6218799948692322,13,WT(SVHN),2,CIFAR
1.0548676252365112,0.979875385761261,0.6315000057220459,0.6567800045013428,13,WT(SVHN),3,CIFAR
1.0152537822723389,0.9010991454124451,0.6453999876976013,0.6854000091552734,13,WT(SVHN),4,CIFAR
1.309369683265686,1.5447514057159424,0.5313000082969666,0.4510999917984009,14,WT(SVHN),0,CIFAR
1.1583911180496216,1.1991803646087646,0.590399980545044,0.5767800211906433,14,WT(SVHN),1,CIFAR
1.0856142044067383,1.0674028396606445,0.6168000102043152,0.622759997844696,14,WT(SVHN),2,CIFAR
1.0542552471160889,0.9723330736160278,0.6262999773025513,0.6579200029373169,14,WT(SVHN),3,CIFAR
1.0211511850357056,0.8938878178596497,0.6395000219345093,0.686680018901825,14,WT(SVHN),4,CIFAR
